episode,total_reward,steps
124,4.900933848695101,25
125,4.746554624755298,25
126,4.797515176413339,25
127,4.748715201224961,25
128,4.8755855056363195,25
129,4.756890274950186,25
130,4.889989536203599,25
131,4.82982464968452,25
132,5.143093502502863,25
133,4.726771990307839,25
134,5.053145492321237,25
135,4.815954349852432,25
136,4.659718315645234,25
137,5.074972516674292,25
138,4.636955687748507,25
139,4.874042104555256,25
140,4.947509527015969,25
141,5.1332698549522675,25
142,4.907116875968502,25
143,4.814246009342709,25
144,5.196398714681224,25
145,4.916611756906569,25
146,4.8497386553468935,25
147,4.816190291731919,25
148,4.898576539019291,25
149,4.859726592005973,25
150,4.638945393726772,25
151,4.8373062518130885,25
152,4.7489270134635495,25
153,4.745625996628174,25
154,4.709548029861928,25
155,5.030564898191862,25
156,4.56240443092009,25
157,4.5515337992454405,25
158,5.139680819966579,25
159,4.611364967171173,25
160,4.788065703046507,25
161,5.153885453714366,25
162,4.859567209627868,25
163,4.55391630943605,25
164,4.659315817987554,25
165,4.77004845095465,25
166,4.9795328599676125,25
167,4.921151495279116,25
168,4.909069601819571,25
169,4.876928176932552,25
170,5.182662115016761,25
171,5.135860404736804,25
172,4.88350110927973,25
173,4.692655566191918,25
174,4.712547551373732,25
175,4.954180131976676,25
176,4.917755830989023,25
177,4.5837542493534755,25
178,4.6216215273741295,25
179,4.916602845703009,25
180,4.835586407977308,25
181,4.855146382169317,25
182,4.612703756483503,25
183,4.765784453908567,25
184,4.866005458319381,25
185,4.8427838563282375,25
186,4.703267225254127,25
187,4.934139549321651,25
188,4.956821955287119,25
189,5.119248557242998,25
190,4.751894681262518,25
191,4.86921247174082,25
192,4.571584196459543,25
193,4.961880246535615,25
194,4.6827649479561275,25
195,4.905413782104848,25
196,4.8877977060268165,25
197,4.897518578410617,25
198,4.72556669731148,25
199,4.917633735202953,25
200,4.6290979793850555,25
201,4.961607832011974,25
202,5.004495575428162,25
203,4.721128019492595,25
204,4.915238986191873,25
205,4.983842337306534,25
206,4.79252207231635,25
207,4.867988836849534,25
208,4.7822462430217945,25
209,4.987571511404809,25
210,4.697007910166918,25
211,4.8541796069757615,25
212,5.0356424009780865,25
213,4.7474435864420945,25
214,4.699506716365244,25
215,4.724873115121077,25
216,4.837146467219043,25
217,4.722408333994604,25
218,4.826653374030487,25
219,4.740377637602519,25
220,4.822037432685044,25
221,4.64614132613743,25
222,4.804434040455681,25
223,4.876498388132462,25
224,4.6010099191457865,25
225,4.7497605934090394,25
226,4.945043898338185,25
227,4.667152365103029,25
228,4.8132505090737325,25
229,4.597471018741707,25
230,4.985552268521424,25
231,5.037920176612319,25
232,4.821404966839811,25
233,4.9660254511502,25
234,4.880925664779697,25
235,4.801249981675,25
236,4.73848036810575,25
237,5.079265242854999,25
238,4.834588908571066,25
239,4.808169371169909,25
240,4.713519535848601,25
241,4.880551490369289,25
242,5.241810301518382,25
243,5.190613237638078,25
244,4.505406553959935,25
245,4.629708877139352,25
246,4.990326417424512,25
247,4.7982233075615595,25
248,5.221837570174005,25
249,4.798891526217459,25
250,4.887363865035244,25
251,4.775133848458252,25
252,4.752665739879249,25
253,4.890082505642598,25
254,4.768369101146486,25
255,4.709843621725723,25
256,4.90155828713615,25
257,4.715864658786652,25
258,4.7666844479455355,25
259,5.11457008122838,25
260,4.924639110698917,25
261,4.8029852837241025,25
262,4.82867885319526,25
263,4.898890483706089,25
264,4.88646472894585,25
265,4.538785652655684,25
266,4.4532277025253135,25
267,4.898613262021035,25
268,4.691942134678406,25
269,4.727170614692242,25
270,4.888621418324265,25
271,4.497935120318099,25
272,4.6334175727213065,25
273,4.690016651367227,25
274,4.571683221096672,25
275,4.734189826970473,25
276,4.714600161679971,25
277,4.747407995978007,25
278,4.792014865852177,25
279,4.895091395229442,25
280,4.737975135314545,25
281,4.984471506270439,25
282,4.614667121809138,25
283,4.732755164181705,25
284,5.008153505726588,25
285,4.835299535246078,25
286,4.576798869150492,25
287,4.73254949920723,25
288,4.717957745504144,25
289,4.882393789047614,25
290,4.4750230991313344,25
291,4.6070911901440486,25
292,4.6763076532416905,25
293,4.902761642660441,25
294,4.757769307889231,25
295,4.795313840781838,25
296,5.004249283568895,25
297,5.02018783580627,25
298,5.0250141877173995,25
299,4.894841577790128,25
300,4.648228896447559,25
301,4.657478308400302,25
302,4.747400572813262,25
303,4.821591345034458,25
304,4.774413303679697,25
305,5.02658418428274,25
306,5.069477368268244,25
307,4.583226157608512,25
308,4.882728058919919,25
309,4.763254886863028,25
310,4.404189178871368,25
311,5.220519484112059,25
312,4.953260177713868,25
313,5.083075788582369,25
314,5.069083521510547,25
315,4.751056296844724,25
316,4.8110586375363145,25
317,4.84093028395128,25
318,4.885620644373499,25
319,4.588994133932163,25
320,5.020590071261694,25
321,4.63433552642817,25
322,4.945573390189583,25
323,4.707695875811812,25
324,4.747430112376086,25
325,5.02554574266999,25
326,4.470556267109813,25
327,5.051625376308054,25
328,4.907713429107387,25
329,4.946786167650173,25
330,4.760629878895297,25
331,4.805987045591095,25
332,5.13740681674244,25
333,4.878459939956615,25
334,5.085244346412914,25
335,4.734139026680497,25
336,4.945195809578456,25
337,5.110864514892006,25
338,5.136925362808594,25
339,4.757180235991303,25
340,5.085826454948981,25
341,5.108087919423443,25
342,4.629820130497647,25
343,5.130041927492277,25
344,4.8565219351871445,25
345,4.833955745471892,25
346,5.2037947758566,25
347,4.786050760340224,25
348,4.79928888718403,25
349,4.849244925598292,25
350,4.972408511760834,25
351,4.804405802859341,25
352,5.116989146735457,25
353,4.8285646562629125,25
354,4.794987475383726,25
355,4.944577641427477,25
356,4.864763897109527,25
357,4.9875767632607,25
358,4.795293747904123,25
359,4.928738433343631,25
360,4.8013582721048795,25
361,4.966315049489461,25
362,5.131848559462188,25
363,4.746455299495916,25
364,5.032189277291021,25
365,4.812740125796429,25
366,4.89789091506107,25
367,4.793650873016976,25
368,4.77307988901631,25
369,4.753386117563542,25
370,4.47226218565467,25
371,4.961252127905099,25
372,4.999071721396532,25
373,4.832778240113445,25
374,4.540769228175454,25
375,4.808633877531263,25
376,4.794611793362937,25
377,5.05561572775216,25
378,4.914236202794456,25
379,4.770346840859996,25
380,4.8678787907527585,25
381,4.985478324636501,25
382,4.916102456549589,25
383,4.820561864984273,25
384,5.100111988685635,25
385,4.989505236839762,25
386,4.524618887841151,25
387,4.829409577007271,25
388,4.794662400287183,25
389,4.815475956829432,25
390,5.031835740361967,25
391,5.0046865664722056,25
392,5.150813482592032,25
393,5.012707031087276,25
394,4.900120540821438,25
395,5.021123836424652,25
396,5.252564862249634,25
397,4.658128492098628,25
398,5.015606503431275,25
399,4.700400555493227,25
400,4.933682678731501,25
401,4.845006691642883,25
402,4.994749137679386,25
403,5.074827570940894,25
404,4.987966310919012,25
405,4.726326685640357,25
406,5.0129450292650235,25
407,4.655940922709691,25
408,4.97558631267455,25
409,4.978870158924863,25
410,4.796441134668179,25
411,4.7678828712211505,25
412,4.894699461548781,25
413,4.782452285194098,25
414,4.650081781826032,25
415,4.855921890628253,25
416,4.78555822809733,25
417,5.093582409854311,25
418,4.763036047172982,25
419,4.739158414190962,25
420,4.873637573592637,25
421,5.400235155149626,25
422,5.133838668713209,25
423,4.408578500311803,25
424,4.707384591334711,25
425,4.929230377708751,25
426,5.0547471527707915,25
427,5.0230356955739355,25
428,4.659169547761219,25
429,4.695999875115018,25
430,5.007706332237172,25
431,4.849987586412509,25
432,4.937160472296232,25
433,5.128934134328283,25
434,5.060184388862054,25
435,4.841309970225933,25
436,4.7867467649107525,25
437,5.116001444284983,25
438,4.891257501035522,25
439,4.846799952200259,25
440,4.7575955635717495,25
441,4.998512935907223,25
442,4.845255839535073,25
443,5.105488558468171,25
444,4.785711330177756,25
445,5.1321722427215,25
446,4.743847222087322,25
447,5.15912326718314,25
448,5.001772917530335,25
449,5.183741286721396,25
450,4.401585136721838,25
451,4.866273534158859,25
452,4.638586766895834,25
453,4.570246068792507,25
454,4.740895589650244,25
455,4.862546795296058,25
456,5.087771012986581,25
457,4.654571532049648,25
458,4.811532382390603,25
459,4.8946009429480615,25
460,4.725720000022261,25
461,4.7709109110453936,25
462,4.910704540550941,25
463,4.53977705009652,25
464,5.0333938870948165,25
465,4.938932424107187,25
466,5.1237911654705535,25
467,4.980017682103991,25
468,4.688748765007362,25
469,4.648975750625281,25
470,4.760687473106986,25
471,4.922594814443428,25
472,4.809218487798013,25
473,4.933500137953061,25
474,4.791168951162212,25
475,4.871593919756667,25
476,4.9696910074932,25
477,4.872431012933692,25
478,4.795155668994056,25
479,4.939658483001622,25
480,4.833190676066397,25
481,5.379382498508664,25
482,5.1586962245239425,25
483,5.130128031247693,25
484,5.184666096743468,25
485,5.326787388838773,25
486,5.023210474974968,25
487,5.394059163120569,25
488,5.315074314252818,25
489,5.064227750865674,25
490,5.2473518388141125,25
491,5.429146073469707,25
492,5.1831719346421785,25
493,4.99610309739801,25
494,5.164995318077335,25
495,5.403740172975103,25
496,5.250301849207392,25
497,5.090186799553651,25
498,4.723693653151504,25
499,5.027573810327452,25
500,5.096282978715443,25
501,5.301060441637102,25
502,5.183766812329012,25
503,5.082541847016204,25
504,5.087823519984105,25
505,5.187714360307047,25
506,5.004422440247551,25
507,4.964087518484613,25
508,5.022959915467891,25
509,4.899211347223883,25
510,5.238359046715581,25
511,5.068467556241554,25
512,5.2693495189719455,25
513,5.050795052800725,25
514,5.231758927804617,25
515,5.444287524141689,25
516,4.950382442920656,25
517,5.09319293454968,25
518,4.898786754453817,25
519,5.367179921355908,25
520,5.2931838758992225,25
521,5.056386559828533,25
522,4.908030112046773,25
523,5.160995780708673,25
524,5.257000377172983,25
525,5.185159709615583,25
526,4.967572956677535,25
527,4.817127856690572,25
528,5.213113911905602,25
529,5.074694478396706,25
530,5.2812839156020495,25
531,4.918217140702455,25
532,5.329476822542742,25
533,5.526829157412907,25
534,5.140611799227243,25
535,5.295579443354043,25
536,5.239798836094985,25
537,5.0883203105003805,25
538,5.198879955412206,25
539,4.890353548886587,25
540,4.782444013186437,25
541,4.69756433850758,25
542,5.11952600218947,25
543,5.123000052792702,25
544,5.18228879153841,25
545,4.962189656173022,25
546,5.101526284631864,25
547,5.2964514882792475,25
548,5.044077234287378,25
549,4.949895021189334,25
550,5.201462852484144,25
551,5.062865366891334,25
552,4.876284486557151,25
553,5.03013602446039,25
554,5.0813822445986725,25
555,5.180495827357579,25
556,5.110749102926712,25
557,5.183474569175862,25
558,5.50796279114548,25
559,4.943374356894514,25
560,4.936066296647722,25
561,4.945070777214673,25
562,5.053601908214386,25
563,5.119248652633003,25
564,5.017582001441696,25
565,5.062323865854931,25
566,5.1543532525329665,25
567,5.046431038176439,25
568,5.048747908628749,25
569,5.0166724169527335,25
570,4.992057503159446,25
571,5.0403364334450655,25
572,4.97877128972553,25
573,4.9723181521615,25
574,5.042254214204831,25
575,4.919350035320038,25
576,5.062054467912192,25
577,5.0523928047771145,25
578,5.24689214033263,25
579,5.248716685995074,25
580,4.651811115873627,25
581,5.1142024785164,25
582,5.063318280052972,25
583,5.018628204562689,25
584,4.925218114665171,25
585,5.174070770512552,25
586,4.631280540094545,25
587,4.817452819258006,25
588,4.795149833554194,25
589,4.787787370104038,25
590,5.1169314300618325,25
591,5.472613864693643,25
592,5.140586407189473,25
593,5.095681175500779,25
594,5.207907007940884,25
595,5.109194768885639,25
596,5.079183504394646,25
597,4.892922990166483,25
598,5.18108279485123,25
599,4.915231096613986,25
600,5.0547938809380675,25
601,5.092328112807095,25
602,4.95763499818282,25
603,4.881039352169683,25
604,5.156666654591893,25
605,4.79647520924456,25
606,5.137133697252203,25
607,5.061055787772543,25
608,5.2348712484779645,25
609,5.230032493078552,25
610,4.515795102116538,25
611,5.066181397894111,25
612,4.795350338092043,25
613,5.210623260181277,25
614,4.992124558750704,25
615,5.091480989326939,25
616,4.857208568147647,25
617,4.952045841803718,25
618,5.206112313506044,25
619,5.111274361274951,25
620,4.956102950679406,25
621,5.212899086600031,25
622,5.250690749285534,25
623,5.214677344562074,25
624,4.910927418156406,25
625,5.144848512197254,25
626,5.073956685653045,25
627,5.162490051731062,25
628,4.994975947299567,25
629,4.988098720919199,25
630,4.987036887273001,25
631,5.007561974655818,25
632,4.569413372181474,25
633,4.948299362713852,25
634,4.963683315698044,25
635,5.031095524317745,25
636,4.955358794053162,25
637,5.181380875379804,25
638,5.282839205224598,25
639,5.273656736375918,25
640,4.8706725071562,25
641,5.354097946523621,25
642,5.384689838201089,25
643,5.410089426072722,25
644,4.926287142963659,25
645,5.386050195094093,25
646,5.272479485448974,25
647,5.13357343770768,25
648,5.721252208549337,25
649,5.458332873387288,25
650,5.061539075257424,25
651,5.056491439315776,25
652,5.379876885526479,25
653,5.340037599817382,25
654,5.172904669980475,25
655,5.391389090960183,25
656,5.369171363356772,25
657,5.282795676182435,25
658,5.334863337815203,25
659,5.288938204284941,25
660,5.292146135034575,25
661,5.443224820792493,25
662,5.153762864404097,25
663,5.438936415829672,25
664,5.258922307038685,25
665,5.257500201533458,25
666,5.11712637183146,25
667,5.300464693579385,25
668,5.087440405083689,25
669,5.247702092844984,25
670,5.520982435596527,25
671,5.351507126786463,25
672,4.977891456636296,25
673,5.325783363217066,25
674,4.979037429672932,25
675,5.312077531363957,25
676,5.258143591242377,25
677,5.114216901238873,25
678,5.130945473991355,25
679,5.282053017928209,25
680,5.089083607354816,25
681,5.2241502717453185,25
682,5.181104658379565,25
683,5.435980297340404,25
684,4.914660732141187,25
685,5.353913275397373,25
686,5.324028478042336,25
687,5.033782222495192,25
688,5.5242742331286205,25
689,5.391676486983998,25
690,5.581391997954553,25
691,5.103791199715258,25
692,5.271429203525429,25
693,5.40960539675853,25
694,5.350142229136849,25
695,5.365434798756616,25
696,4.990374356060556,25
697,5.051063308692808,25
698,5.209517136022218,25
699,5.233610800757901,25
700,5.52008123497818,25
701,5.253082463891495,25
702,5.286979583426107,25
703,5.37303436588117,25
704,5.063626466119208,25
705,5.362050662278982,25
706,4.9964595158305665,25
707,5.411912652960029,25
708,5.258403446996447,25
709,5.362923002618207,25
710,5.241277125461425,25
711,5.430940897881001,25
712,5.193025462148654,25
713,5.223013091946628,25
714,5.580761437684872,25
715,5.042008352079873,25
716,5.0145250435526005,25
717,5.163326688372658,25
718,5.0518227746152995,25
719,4.730917940596803,25
720,5.159808965378467,25
721,4.993508491958572,25
722,5.324934817805197,25
723,5.072165713322406,25
724,5.287829110023973,25
725,5.429011671710244,25
726,4.993689298998753,25
727,5.051731737529769,25
728,5.040237400529415,25
729,5.285604973788926,25
730,5.091946485430347,25
731,5.262107550883249,25
732,5.293090803168709,25
733,5.166163255687936,25
734,5.167543811475236,25
735,5.172600363864067,25
736,5.15058013246925,25
737,5.231638634627244,25
738,5.08802410725229,25
739,5.187921545110698,25
740,4.759270119415052,25
741,5.19855583575076,25
742,5.149373712533514,25
743,5.270541148330577,25
744,5.103508190779023,25
745,5.297663568444924,25
746,5.044964426339811,25
747,5.302486840551334,25
748,4.99822282550043,25
749,5.270624625543919,25
750,5.03839089325204,25
751,5.162693488284569,25
752,5.078564954077139,25
753,5.137723046139452,25
754,5.27611035887037,25
755,5.305568201394903,25
756,5.193948985473983,25
757,5.303340209212039,25
758,5.311619833239257,25
759,4.9381797653838895,25
760,5.015822543273551,25
761,5.099593936685417,25
762,5.048216355187306,25
763,5.089630995987304,25
764,5.073744688593736,25
765,5.135850603179443,25
766,4.96264060234943,25
767,5.310003655876378,25
768,4.950511871264799,25
769,5.254498644328,25
770,5.211424442017177,25
771,4.969462485331095,25
772,5.292518344212666,25
773,5.093089857395465,25
774,5.090099976278883,25
775,5.131526307265348,25
776,5.199309653654676,25
777,5.158784396306805,25
778,5.394876210041211,25
779,5.047336711497889,25
780,4.795260360662461,25
781,5.236075387636047,25
782,4.967074033431289,25
783,4.951768735602517,25
784,4.999285506496753,25
785,5.193611778965316,25
786,5.218404898509247,25
787,5.010420025472551,25
788,5.081023335220447,25
789,5.1706554462911,25
790,4.936090673333156,25
791,5.158771439613295,25
792,5.221046232741242,25
793,5.087353369685355,25
794,4.701121377552599,25
795,4.9942632973334815,25
796,5.314384018569121,25
797,5.183955899682713,25
798,5.0436535391358905,25
799,5.258211550889347,25
800,5.343746992412189,25
801,5.616561651615994,25
802,5.343393448770456,25
803,5.448452859354767,25
804,5.22703596931484,25
805,5.263198354184977,25
806,5.61020009124155,25
807,5.66112443958331,25
808,5.307436516785312,25
809,5.435624463979246,25
810,5.21868020489536,25
811,5.38093111350406,25
812,5.490967795583903,25
813,5.527978417859305,25
814,5.369111924036689,25
815,5.534479319816428,25
816,5.4476995093995315,25
817,5.46290187203967,25
818,5.3505651216997085,25
819,5.237016278052653,25
820,5.395736845263201,25
821,5.662586675703924,25
822,5.113576236489904,25
823,5.2180363522297935,25
824,5.400941310366422,25
825,5.359534842078169,25
826,5.170891166961486,25
827,5.6322670724973944,25
828,5.426450765480293,25
829,5.378074580243847,25
830,5.35399040446968,25
831,5.213709578476679,25
832,5.534162936067392,25
833,5.5091329898609,25
834,5.324683801827431,25
835,5.368637133812208,25
836,5.387461760047081,25
837,5.450181459879614,25
838,5.4934962629536015,25
839,5.398405500250881,25
840,5.321315842463124,25
841,5.408623688402772,25
842,5.4232706022563795,25
843,5.459030180080536,25
844,5.1685626683016315,25
845,5.362254934904669,25
846,5.053600791159376,25
847,5.241315018912021,25
848,5.282682301519678,25
849,5.189420321056126,25
850,5.2833647975194085,25
851,5.2933063410513865,25
852,5.483507930783269,25
853,5.379544477950135,25
854,5.53002676275816,25
855,5.609912451194046,25
856,5.1474195460004015,25
857,5.43194764281127,25
858,5.462316994687826,25
859,5.234956704222073,25
860,5.111680513889955,25
861,5.366361095761939,25
862,5.433380504669654,25
863,5.378201176428085,25
864,5.425361519382593,25
865,5.357092181617869,25
866,5.344213184432855,25
867,5.316695959084251,25
868,5.493399372412551,25
869,5.294535368725748,25
870,5.4856328717860885,25
871,5.180116540755502,25
872,5.286012372176694,25
873,5.293555434149722,25
874,5.182993177453788,25
875,5.491987109045182,25
876,5.340119914784924,25
877,5.281922830331517,25
878,5.396388752687634,25
879,5.409116164279609,25
880,5.417222602837065,25
881,5.2515277579203685,25
882,5.400644872423846,25
883,5.315939827684881,25
884,5.495285423455806,25
885,5.231661282533081,25
886,5.132554665722852,25
887,5.364376189820099,25
888,5.353437271572984,25
889,5.397388767359359,25
890,5.262246220290087,25
891,5.30222055379819,25
892,5.436825451004694,25
893,5.275524743716818,25
894,5.255472989593309,25
895,5.486061668612138,25
896,5.073221576316982,25
897,5.158802030075605,25
898,5.567086239068217,25
899,5.223787532263007,25
900,5.265971828468567,25
901,5.2362620337002586,25
902,4.928009619767878,25
903,5.16781502467658,25
904,5.2172438005884265,25
905,5.274377540381161,25
906,5.238164911387802,25
907,5.234850850428794,25
908,5.487178796113582,25
909,5.415118136002678,25
910,5.309746657898608,25
911,5.290348249705728,25
912,4.965268164921918,25
913,5.259730332908089,25
914,5.1462306212096305,25
915,5.253128780523223,25
916,5.179105596107017,25
917,5.261468927920879,25
918,5.336374633786384,25
919,5.235820149722587,25
920,5.515063550596596,25
921,5.144290480104041,25
922,4.713191017881455,25
923,5.220743286972774,25
924,5.254607371112535,25
925,5.174684617115183,25
926,5.266191227214724,25
927,5.3002968020816805,25
928,5.171233674547245,25
929,5.471403866454528,25
930,5.461097663948749,25
931,5.276711270429972,25
932,5.052208850941139,25
933,5.427611569728737,25
934,5.1157496810823595,25
935,5.439882018221897,25
936,5.261191572529628,25
937,5.276934350331884,25
938,5.356376224481475,25
939,5.082830555594802,25
940,5.0145176589979625,25
941,5.31744965748576,25
942,5.491213055243695,25
943,5.490312843700056,25
944,5.132436198713923,25
945,5.2612188127870905,25
946,5.166284756772805,25
947,5.327179418086757,25
948,5.26232164493652,25
949,5.424353683128033,25
950,5.069464493902262,25
951,5.202974149682766,25
952,5.227709910419535,25
953,5.052359510283954,25
954,5.368847975829356,25
955,5.2104682211060895,25
956,5.384154000192333,25
957,4.7598917415812085,25
958,5.320091598651218,25
959,5.0863867140093415,25
960,5.163410908742033,25
961,5.562802657354609,25
962,5.414550718627891,25
963,5.369185373356195,25
964,5.550854176855834,25
965,5.442376989020598,25
966,5.440076007169277,25
967,5.420499358027115,25
968,5.332444216247835,25
969,5.38006665915667,25
970,5.207501804614573,25
971,5.576111582947636,25
972,5.27664072959098,25
973,5.351761129620161,25
974,5.4589692040902476,25
975,5.60770987224227,25
976,5.228032585205196,25
977,5.409980484276186,25
978,5.226718737303426,25
979,5.462776248497901,25
980,5.3761870071506355,25
981,5.43344519382871,25
982,5.331592565404089,25
983,5.563156032542683,25
984,5.2954194994549395,25
985,5.494197049164464,25
986,5.375695225488041,25
987,5.7475563874142654,25
988,5.3258534471983365,25
989,5.304668169848784,25
990,5.638959817001242,25
991,5.4891416406878495,25
992,5.306306804855584,25
993,5.215018417829628,25
994,5.420834259547574,25
995,5.651077433262748,25
996,5.306423107595218,25
997,5.2779384328022205,25
998,5.372836862334481,25
999,5.236363262164896,25
1000,5.25071133449178,25
1001,5.314203950361747,25
1002,5.174695353971828,25
1003,5.6724488044451205,25
1004,5.340748401744999,25
1005,5.146693958045033,25
1006,5.57843265973119,25
1007,5.439797224269083,25
1008,5.240279645201686,25
1009,5.242364088606379,25
1010,5.269011486550309,25
1011,5.531222700338882,25
1012,5.505617736910911,25
1013,5.255717360398591,25
1014,5.103695011000207,25
1015,5.533450751579127,25
1016,5.233056540699915,25
1017,5.440388660292942,25
1018,5.484999169205249,25
1019,5.434485321772158,25
1020,5.247373932563136,25
1021,5.080154892513271,25
1022,5.041549479332073,25
1023,5.51766705021406,25
1024,5.520906027884128,25
1025,5.35708150226589,25
1026,5.283527340805412,25
1027,5.364277864588791,25
1028,5.277496842790617,25
1029,5.435896451006575,25
1030,5.243748532429402,25
1031,5.199998255915445,25
1032,5.595483657107749,25
1033,5.41793089094795,25
1034,5.32154294819936,25
1035,5.4488135526920605,25
1036,5.348354811587942,25
1037,5.3427898183752145,25
1038,5.325471363884003,25
1039,5.217285828075736,25
1040,5.297838226981364,25
1041,5.4719381528116795,25
1042,5.401551680290283,25
1043,5.368565473851364,25
1044,5.343870952943984,25
1045,5.507511088949898,25
1046,5.375738386103666,25
1047,5.490677927460319,25
1048,5.576047942860232,25
1049,5.393300879815874,25
1050,5.34327128071458,25
1051,5.69227050407324,25
1052,5.326059748648663,25
1053,5.531286608915375,25
1054,5.210863254468375,25
1055,5.0773368043341245,25
1056,5.479548023613398,25
1057,5.422082212191088,25
1058,5.194268243989894,25
1059,5.510911046939997,25
1060,5.286968675030145,25
1061,5.110908269588695,25
1062,5.128764244888484,25
1063,5.332159414803054,25
1064,5.236974315482591,25
1065,5.323159126210845,25
1066,5.291272436159236,25
1067,5.656621095619126,25
1068,5.466558919911418,25
1069,5.471986213937329,25
1070,5.420435308245234,25
1071,5.439437961905265,25
1072,5.181843913173157,25
1073,5.363807296638777,25
1074,5.374262831870552,25
1075,5.1309387286620245,25
1076,5.578999362843808,25
1077,5.512250119416852,25
1078,5.388783926914773,25
1079,5.360623792609548,25
1080,5.387497973260754,25
1081,5.233009598152726,25
1082,5.106659069162924,25
1083,5.028430326735587,25
1084,5.347335926448168,25
1085,5.06137722755141,25
1086,5.37829802735424,25
1087,5.443508274648361,25
1088,5.495500034967934,25
1089,5.035056958146221,25
1090,5.491803108584824,25
1091,5.2928463845831715,25
1092,5.309738182354341,25
1093,5.410566697936886,25
1094,5.178280669842364,25
1095,5.245692547040173,25
1096,5.1591111393846925,25
1097,5.162787572842942,25
1098,5.317578700069626,25
1099,5.276182119712273,25
1100,5.165754243910691,25
1101,5.136030563061954,25
1102,5.6353804743341085,25
1103,5.239910255657818,25
1104,5.2228266434471795,25
1105,5.237983015801449,25
1106,5.289899016992167,25
1107,5.562969627647832,25
1108,5.288215187815324,25
1109,5.280320940739232,25
1110,5.463428918429525,25
1111,5.199836955275336,25
1112,5.374970100935509,25
1113,5.361180764443673,25
1114,5.348204472199361,25
1115,5.309215937778254,25
1116,5.084789900512259,25
1117,5.342327938600136,25
1118,5.392506325116287,25
1119,5.397211077019224,25
1120,5.386007390158253,25
1121,5.449562813358905,25
1122,5.578766090631466,25
1123,5.4899415510856,25
1124,5.240027623502162,25
1125,5.243934912774792,25
1126,5.202352533813146,25
1127,5.23176247080633,25
1128,5.4333258942767,25
1129,5.450515597298001,25
1130,5.540369922197527,25
1131,5.497698427275067,25
1132,5.45811274177497,25
1133,5.383935508707781,25
1134,5.680326989887754,25
1135,5.552826284951017,25
1136,5.280577862837699,25
1137,5.439905656048483,25
1138,5.390265319125817,25
1139,5.408923538501926,25
1140,5.599368218767079,25
1141,5.156096184011419,25
1142,5.417376776815304,25
