episode,step,reward
17,5,3295.03466796875
17,6,3045.98095703125
17,7,2934.77783203125
17,8,3003.482666015625
17,9,2258.56005859375
17,10,3256.005615234375
17,11,3273.230712890625
17,12,2582.712890625
17,13,2530.93701171875
17,14,2703.713134765625
17,15,3234.4384765625
17,16,3451.5068359375
17,17,3268.3798828125
17,18,2325.00390625
17,19,2282.685791015625
17,20,3170.11669921875
17,21,3425.423095703125
17,22,3230.265380859375
17,23,3439.4931640625
17,24,3205.104248046875
17,25,2670.111328125
18,1,3262.76171875
18,2,2910.81982421875
18,3,2912.26171875
18,4,2669.68798828125
18,5,2560.33251953125
18,6,2856.62646484375
18,7,3244.427490234375
18,8,3229.879150390625
18,9,2466.327880859375
18,10,2909.51904296875
18,11,2875.924560546875
18,12,3057.926513671875
18,13,2411.91015625
18,14,2722.1142578125
18,15,2812.8857421875
18,16,3052.6083984375
18,17,2963.349853515625
18,18,2836.70703125
18,19,3575.78955078125
18,20,3161.586669921875
18,21,2856.881103515625
18,22,2905.24951171875
18,23,2734.7001953125
18,24,3437.767333984375
18,25,3493.459716796875
19,1,2915.31884765625
19,2,3092.5048828125
19,3,2926.53857421875
19,4,3232.43505859375
19,5,3125.327880859375
19,6,3152.682861328125
19,7,3117.58642578125
19,8,2868.77294921875
19,9,2730.90966796875
19,10,3141.348388671875
19,11,3442.62890625
19,12,3134.4013671875
19,13,2646.08935546875
19,14,2792.75634765625
19,15,2384.993896484375
19,16,2684.2080078125
19,17,3196.8994140625
19,18,2438.30908203125
19,19,3195.50732421875
19,20,2938.26025390625
19,21,3318.973876953125
19,22,3381.099609375
19,23,2390.40087890625
19,24,3206.635986328125
19,25,3002.2841796875
20,1,2925.02001953125
20,2,3991.236328125
20,3,3025.316650390625
20,4,3225.216796875
20,5,2773.90185546875
20,6,3330.11669921875
20,7,2664.567138671875
20,8,3201.95458984375
20,9,2429.386474609375
20,10,3041.781005859375
20,11,3336.79248046875
20,12,3273.942138671875
20,13,2688.0439453125
20,14,2269.85498046875
20,15,3096.13623046875
20,16,2492.87744140625
20,17,2970.8876953125
20,18,2378.8818359375
20,19,2614.199951171875
20,20,2720.515869140625
20,21,3285.6181640625
20,22,2443.984375
20,23,2797.921142578125
20,24,3013.098388671875
