episode,total_reward,steps
199,111438.953125,25
200,111499.798828125,25
201,111558.00830078125,25
202,111537.9150390625,25
203,111566.9150390625,25
204,111488.48583984375,25
205,111635.90478515625,25
206,111392.95556640625,25
207,111477.5947265625,25
208,111262.99951171875,25
209,111313.5537109375,25
210,111266.1953125,25
211,111347.62255859375,25
212,111177.57373046875,25
213,111237.82373046875,25
214,111171.94775390625,25
215,111216.6171875,25
216,111137.62109375,25
217,110867.91259765625,25
218,110856.84033203125,25
219,111109.9580078125,25
220,110942.5947265625,25
221,111066.1806640625,25
222,110907.6474609375,25
223,110914.75244140625,25
224,110810.57763671875,25
225,110855.84375,25
226,111039.037109375,25
227,110902.51025390625,25
228,110946.74560546875,25
229,110903.0966796875,25
230,110891.419921875,25
231,110908.556640625,25
232,110867.2353515625,25
233,111107.45166015625,25
234,110928.1484375,25
235,111174.208984375,25
236,110833.72119140625,25
237,110886.95947265625,25
238,110898.49755859375,25
239,110847.3203125,25
240,110724.29248046875,25
241,110715.17041015625,25
242,110790.85888671875,25
243,110588.2099609375,25
244,110723.74609375,25
245,110796.6044921875,25
246,110906.99609375,25
247,110897.26025390625,25
248,110774.49169921875,25
249,110754.92333984375,25
250,110705.4775390625,25
251,110695.05810546875,25
252,110647.328125,25
253,110609.03076171875,25
254,110700.74169921875,25
255,110865.740234375,25
256,110778.06689453125,25
257,110893.29736328125,25
258,110860.64501953125,25
259,110785.83740234375,25
260,110410.26318359375,25
261,108872.20947265625,25
262,104158.03100585938,25
263,103079.63232421875,25
264,103135.84521484375,25
265,103152.20263671875,25
266,103061.12719726562,25
267,103150.23120117188,25
268,103182.73486328125,25
269,103270.31005859375,25
270,103266.62573242188,25
271,103623.33520507812,25
272,103653.0771484375,25
273,103361.44946289062,25
274,103434.00073242188,25
275,103389.82055664062,25
276,103734.9716796875,25
277,103436.52685546875,25
278,103657.3583984375,25
279,103915.0224609375,25
280,103817.72143554688,25
281,104082.3134765625,25
282,103892.68969726562,25
283,103762.529296875,25
284,103806.37280273438,25
285,103765.77856445312,25
286,102551.8193359375,25
287,101350.1806640625,25
288,98392.15600585938,25
289,97249.85375976562,25
290,97273.23486328125,25
291,97470.32177734375,25
292,97346.65209960938,25
293,97571.57446289062,25
294,97516.55053710938,25
295,97333.69799804688,25
296,97126.95361328125,25
297,97388.59887695312,25
298,97162.78198242188,25
299,97017.75854492188,25
300,96930.54663085938,25
301,96922.0078125,25
302,97052.94458007812,25
303,95358.42309570312,25
304,91804.78686523438,25
305,91154.00341796875,25
306,91693.35083007812,25
307,92136.64794921875,25
308,91839.95141601562,25
309,91852.60693359375,25
310,91924.62866210938,25
311,91749.82006835938,25
312,92003.07421875,25
313,91918.15893554688,25
314,91571.23291015625,25
315,91592.5615234375,25
316,91836.38012695312,25
317,91486.80249023438,25
318,91631.41333007812,25
319,91469.046875,25
320,91363.865234375,25
321,91437.62426757812,25
322,91220.2509765625,25
323,90678.5,25
324,88070.36694335938,25
325,86147.29296875,25
326,85924.51293945312,25
327,85945.181640625,25
328,86004.04150390625,25
329,86108.57202148438,25
330,85109.60668945312,25
331,83023.30249023438,25
332,81875.29467773438,25
333,81376.88623046875,25
334,81619.06494140625,25
335,81622.48706054688,25
336,81460.12622070312,25
337,81601.05615234375,25
338,81281.8837890625,25
339,81092.54321289062,25
340,81299.15405273438,25
341,81186.80297851562,25
342,81594.87280273438,25
343,81319.80224609375,25
344,81599.72924804688,25
345,81358.84423828125,25
346,81654.02685546875,25
347,81788.56591796875,25
348,81474.86474609375,25
349,81580.59741210938,25
350,81338.07153320312,25
351,81264.0146484375,25
352,81332.17944335938,25
353,81250.61645507812,25
354,81027.00830078125,25
355,81335.072265625,25
356,81359.34375,25
357,81147.86328125,25
358,81445.66625976562,25
359,81175.71044921875,25
360,81531.47875976562,25
361,81367.74560546875,25
362,81411.07470703125,25
363,81730.78344726562,25
364,81724.79565429688,25
365,81607.91137695312,25
366,82554.22778320312,25
367,82857.0693359375,25
368,83120.4833984375,25
369,82890.576171875,25
370,83062.21752929688,25
371,82609.86059570312,25
372,82450.412109375,25
373,82563.4443359375,25
374,82408.83740234375,25
375,82513.4775390625,25
376,82356.90014648438,25
377,82403.71508789062,25
378,82494.29125976562,25
379,82428.43408203125,25
380,82159.71484375,25
381,79926.974609375,25
382,76887.4208984375,25
383,76542.16821289062,25
384,75279.63330078125,25
385,72302.42846679688,25
386,71112.89331054688,25
387,70992.72338867188,25
388,71323.01586914062,25
389,70978.75244140625,25
390,70968.79125976562,25
391,70854.5341796875,25
392,70674.56665039062,25
393,70263.33203125,25
394,69709.97607421875,25
395,69396.4697265625,25
396,69699.63330078125,25
397,69627.88916015625,25
398,69369.04907226562,25
399,68341.97900390625,25
400,65379.9892578125,25
401,65495.552001953125,25
402,65178.963134765625,25
403,65318.473388671875,25
404,65678.81591796875,25
405,65203.9521484375,25
406,65291.825439453125,25
407,65383.003173828125,25
408,65584.21411132812,25
409,65211.341064453125,25
410,65436.068603515625,25
411,65274.868896484375,25
412,65264.50048828125,25
413,65187.60009765625,25
414,64957.46484375,25
415,64905.4580078125,25
416,64988.863037109375,25
417,65016.30322265625,25
418,65040.955810546875,25
419,64942.739501953125,25
420,64998.504638671875,25
421,65135.67333984375,25
422,65359.881103515625,25
423,65516.89208984375,25
424,65632.47094726562,25
425,65912.0107421875,25
426,65794.15478515625,25
427,65555.63525390625,25
428,65419.555908203125,25
429,64983.396484375,25
430,64923.228515625,25
431,64967.26025390625,25
432,65338.2822265625,25
433,64852.72021484375,25
434,64953.069091796875,25
435,64877.460205078125,25
436,65035.587158203125,25
437,64968.709228515625,25
438,64703.572021484375,25
439,65109.74365234375,25
440,65287.70263671875,25
441,65037.174560546875,25
442,64976.343994140625,25
443,65139.527587890625,25
444,65013.1513671875,25
445,65164.238525390625,25
446,65089.94775390625,25
447,65155.487060546875,25
448,65068.137939453125,25
449,64910.0283203125,25
450,64813.796630859375,25
451,64957.40283203125,25
452,64883.924072265625,25
453,64881.504638671875,25
454,65065.435302734375,25
455,65114.29296875,25
456,65031.83544921875,25
457,65157.58837890625,25
458,65218.548095703125,25
459,65249.3427734375,25
460,65378.65185546875,25
461,65332.215087890625,25
462,65272.931396484375,25
463,65578.08129882812,25
464,65327.41796875,25
465,65570.03857421875,25
466,65448.17724609375,25
467,65665.94946289062,25
468,65462.05419921875,25
469,65360.64111328125,25
470,65534.442138671875,25
471,65496.789306640625,25
472,65432.161865234375,25
473,65624.80444335938,25
474,65654.13720703125,25
475,65521.76416015625,25
476,65567.64135742188,25
477,65824.4130859375,25
478,65812.07397460938,25
479,65831.56860351562,25
480,65811.77758789062,25
481,66024.9482421875,25
482,66121.427734375,25
483,65861.96875,25
484,66035.1416015625,25
485,66023.3330078125,25
486,65922.875,25
487,65829.62377929688,25
488,65845.4287109375,25
489,65977.70483398438,25
490,65932.4873046875,25
491,65998.7041015625,25
492,65694.68994140625,25
493,65931.48583984375,25
494,66113.5,25
495,66031.85668945312,25
496,66243.85961914062,25
497,66533.76147460938,25
498,68060.67016601562,25
499,68363.6396484375,25
500,68520.88793945312,25
501,68792.0009765625,25
502,68547.57153320312,25
503,68637.85546875,25
504,68955.04296875,25
505,69037.189453125,25
506,69595.09936523438,25
507,69579.65625,25
508,69319.49072265625,25
509,69151.37524414062,25
510,69418.46044921875,25
511,69273.81176757812,25
512,69247.6298828125,25
513,69235.02563476562,25
514,69112.59741210938,25
515,68964.0263671875,25
516,69140.54565429688,25
517,68955.37133789062,25
518,69118.96313476562,25
519,68980.09765625,25
520,69222.8056640625,25
521,69213.30810546875,25
522,69150.81616210938,25
523,69103.18969726562,25
524,69033.10888671875,25
525,69485.03881835938,25
526,69319.41577148438,25
527,69144.56762695312,25
528,69178.40600585938,25
529,69063.38696289062,25
530,68853.46337890625,25
531,69232.71630859375,25
532,69054.39184570312,25
533,69192.19165039062,25
534,68914.43041992188,25
535,69178.62817382812,25
536,69127.580078125,25
537,69055.83032226562,25
538,69212.58569335938,25
539,69174.45532226562,25
540,69199.11938476562,25
541,69203.9130859375,25
542,70083.53442382812,25
543,70696.64208984375,25
544,73076.96044921875,25
545,74579.52368164062,25
546,74759.197265625,25
547,74324.8427734375,25
548,74062.28735351562,25
549,74021.30126953125,25
550,73938.55078125,25
551,73879.75952148438,25
552,73983.80444335938,25
553,74165.330078125,25
554,74545.84716796875,25
555,74460.107421875,25
556,74522.9853515625,25
557,74566.34790039062,25
558,74217.76831054688,25
559,74247.76245117188,25
560,73853.4541015625,25
561,73786.34033203125,25
562,73530.943359375,25
563,73510.0087890625,25
564,73226.83740234375,25
565,73613.60400390625,25
566,73768.78540039062,25
567,73469.25756835938,25
568,73495.43774414062,25
569,73414.04125976562,25
570,73558.4208984375,25
571,73474.65405273438,25
572,73671.95776367188,25
573,73682.38916015625,25
574,73795.81396484375,25
575,73558.68481445312,25
576,73446.9365234375,25
577,73529.11059570312,25
578,73626.98828125,25
579,73726.45678710938,25
580,73856.9169921875,25
581,73880.46997070312,25
582,73841.82153320312,25
583,74034.10571289062,25
584,73553.59619140625,25
585,73809.66772460938,25
586,73842.07104492188,25
587,74062.04833984375,25
588,73760.75756835938,25
589,73882.43920898438,25
590,73840.533203125,25
591,73802.3330078125,25
592,73965.08911132812,25
593,73726.14477539062,25
594,73709.89575195312,25
595,73866.60913085938,25
596,73650.55249023438,25
597,73821.98852539062,25
598,74017.49755859375,25
599,73850.201171875,25
600,74105.52026367188,25
601,73842.96728515625,25
602,73998.07470703125,25
603,73774.3173828125,25
604,73689.0712890625,25
605,73810.71850585938,25
606,73857.53637695312,25
607,73739.8134765625,25
608,73796.13818359375,25
609,73935.41967773438,25
610,73883.330078125,25
611,73874.0439453125,25
612,73650.46557617188,25
613,73744.93701171875,25
614,73893.39624023438,25
615,73907.98608398438,25
616,74078.08178710938,25
617,73635.2783203125,25
618,73918.37182617188,25
619,73769.26318359375,25
620,74029.00439453125,25
621,73954.10205078125,25
622,74075.26708984375,25
623,73789.5029296875,25
624,73637.48486328125,25
625,73995.04516601562,25
626,73908.19946289062,25
627,73962.67114257812,25
628,74008.72827148438,25
629,74192.44873046875,25
630,73920.18969726562,25
631,73951.6943359375,25
632,73962.66186523438,25
633,73969.08642578125,25
634,73948.56909179688,25
635,73894.04125976562,25
636,73975.74853515625,25
637,74175.57275390625,25
638,73837.94897460938,25
639,73993.1015625,25
640,73817.56103515625,25
641,74004.72290039062,25
642,74014.17114257812,25
643,73955.953125,25
644,73812.2783203125,25
645,74139.9296875,25
646,74100.1904296875,25
647,73956.0517578125,25
648,74106.94384765625,25
649,73965.826171875,25
650,73982.73852539062,25
651,73816.29345703125,25
652,74078.11254882812,25
653,74150.29248046875,25
654,73690.24975585938,25
655,74008.71362304688,25
656,73830.70288085938,25
657,74103.5419921875,25
658,73877.96313476562,25
659,73855.07153320312,25
660,74054.9345703125,25
661,73922.345703125,25
662,74145.82055664062,25
663,74174.93383789062,25
664,73680.88696289062,25
665,73644.818359375,25
666,73516.55419921875,25
667,73560.05737304688,25
668,73341.02758789062,25
669,73531.36499023438,25
670,73466.08813476562,25
671,73514.11206054688,25
672,73490.451171875,25
673,73316.24951171875,25
674,73617.1982421875,25
675,73423.458984375,25
676,73261.61279296875,25
677,73725.57055664062,25
678,73446.75512695312,25
679,73308.65771484375,25
680,73670.07763671875,25
681,73532.5703125,25
682,73407.86181640625,25
683,73640.0302734375,25
684,73416.96606445312,25
685,73375.64086914062,25
686,73574.666015625,25
687,73359.42895507812,25
688,73298.2294921875,25
689,73498.70874023438,25
690,73172.53491210938,25
691,73181.24389648438,25
692,73525.56787109375,25
693,73379.11962890625,25
694,73373.01123046875,25
695,73492.5478515625,25
696,73588.00903320312,25
697,73720.330078125,25
698,73459.86206054688,25
699,73265.12280273438,25
700,73383.16162109375,25
701,73560.57568359375,25
702,73407.73681640625,25
703,73355.5751953125,25
704,73324.40112304688,25
705,73311.88818359375,25
706,73524.61669921875,25
707,73391.88256835938,25
708,73661.93603515625,25
709,73540.55126953125,25
710,73637.57934570312,25
711,73427.130859375,25
712,73285.49047851562,25
713,73301.92260742188,25
714,73325.57568359375,25
715,73479.00756835938,25
716,73618.23974609375,25
717,73429.27221679688,25
718,73096.1806640625,25
719,73301.4404296875,25
720,73031.46044921875,25
721,73317.77319335938,25
722,73437.83984375,25
723,73430.17895507812,25
724,73535.15380859375,25
725,73355.5,25
726,73293.09252929688,25
727,73293.76025390625,25
728,73531.978515625,25
729,73392.00610351562,25
730,73575.04443359375,25
731,73619.21240234375,25
732,73476.89282226562,25
733,73389.44848632812,25
734,73296.44970703125,25
735,73618.21435546875,25
736,73332.33618164062,25
737,73605.021484375,25
738,73211.41552734375,25
739,73476.20532226562,25
740,73277.59326171875,25
741,73435.34545898438,25
742,73381.1123046875,25
743,73505.9951171875,25
744,73211.94409179688,25
745,73014.416015625,25
746,73217.05102539062,25
747,73108.89453125,25
748,73110.03051757812,25
749,73225.36694335938,25
750,73421.74560546875,25
751,73210.3857421875,25
752,73315.06884765625,25
753,73345.80517578125,25
754,73208.99926757812,25
755,73507.751953125,25
756,73232.69165039062,25
757,73145.7744140625,25
758,73337.82348632812,25
759,73281.8349609375,25
760,73220.251953125,25
761,73185.39770507812,25
762,73077.75073242188,25
763,73481.73876953125,25
764,73132.11889648438,25
765,73169.1337890625,25
766,73114.44482421875,25
767,73123.99487304688,25
768,73367.9736328125,25
769,73163.03369140625,25
770,73466.64990234375,25
771,73430.48095703125,25
772,73162.67919921875,25
773,73472.01782226562,25
774,72989.6259765625,25
775,73296.27465820312,25
776,73388.98071289062,25
777,73202.03125,25
778,73236.32275390625,25
779,73374.30639648438,25
780,73053.75659179688,25
781,73165.5859375,25
782,73237.6025390625,25
783,73210.140625,25
784,73361.12548828125,25
785,73091.40502929688,25
786,73214.54565429688,25
787,73331.28686523438,25
788,73282.1318359375,25
789,73086.46533203125,25
790,73185.50756835938,25
791,73111.23779296875,25
792,73659.6494140625,25
793,73388.677734375,25
794,73366.13598632812,25
795,73084.54150390625,25
796,73370.82739257812,25
797,73265.67578125,25
798,73352.18627929688,25
799,73296.37890625,25
800,73097.86743164062,25
801,73297.56958007812,25
802,72882.12866210938,25
803,72884.95703125,25
804,73098.869140625,25
805,72943.3955078125,25
806,72715.98608398438,25
807,72808.220703125,25
808,73121.14282226562,25
809,73078.14331054688,25
810,72933.09814453125,25
811,73151.21826171875,25
812,73222.33081054688,25
813,72925.52758789062,25
814,73040.6513671875,25
815,72990.64990234375,25
816,72885.78295898438,25
817,73098.48168945312,25
818,73099.38989257812,25
819,72993.8525390625,25
820,72819.6328125,25
821,72731.46728515625,25
822,73057.09716796875,25
823,72800.96020507812,25
824,72991.95190429688,25
825,72857.76977539062,25
826,73106.13891601562,25
827,72804.31958007812,25
828,72978.49633789062,25
829,72935.26635742188,25
830,73163.27734375,25
831,73155.71044921875,25
832,73081.00122070312,25
833,72979.58837890625,25
834,72676.73657226562,25
835,71315.40063476562,25
836,70920.14892578125,25
837,71129.29541015625,25
838,70827.08056640625,25
839,70692.63842773438,25
840,71025.25415039062,25
841,70860.212890625,25
842,70916.021484375,25
843,70606.78344726562,25
844,70515.24926757812,25
845,70440.55737304688,25
846,70494.330078125,25
847,70271.23388671875,25
848,70236.17529296875,25
849,70157.14184570312,25
850,70259.98559570312,25
851,70332.30859375,25
852,70206.537109375,25
853,70668.10009765625,25
854,70160.06860351562,25
855,70158.63671875,25
856,70277.02294921875,25
857,70611.5517578125,25
858,70236.435546875,25
859,70434.537109375,25
860,70570.40209960938,25
861,70732.8916015625,25
862,70293.55810546875,25
863,70457.84741210938,25
864,70551.96948242188,25
865,70596.77783203125,25
866,70249.65844726562,25
867,70496.40844726562,25
868,70613.03076171875,25
869,70414.89208984375,25
870,70492.76220703125,25
871,70373.44482421875,25
872,70473.03125,25
873,70605.68994140625,25
874,70601.89233398438,25
875,70466.86083984375,25
876,70391.982421875,25
877,70490.34619140625,25
878,70512.8349609375,25
879,70361.80859375,25
880,70643.1953125,25
881,70486.97534179688,25
882,70494.57641601562,25
883,70516.23950195312,25
884,70448.15942382812,25
885,70406.05444335938,25
886,70369.35473632812,25
887,70585.501953125,25
888,71011.73974609375,25
889,70939.26318359375,25
890,71221.578125,25
891,71419.37451171875,25
892,71079.16796875,25
893,70892.5400390625,25
894,71058.04516601562,25
895,71259.85571289062,25
896,71276.15161132812,25
897,70921.98681640625,25
898,70941.1064453125,25
899,71143.52612304688,25
900,70970.18432617188,25
901,71263.33984375,25
902,71176.32006835938,25
903,70931.8564453125,25
904,71063.77905273438,25
905,71241.21166992188,25
906,71197.41162109375,25
907,71072.8408203125,25
908,71206.16479492188,25
909,71291.66137695312,25
910,71478.60986328125,25
911,71395.91918945312,25
912,71486.56469726562,25
913,71019.916015625,25
914,71191.12841796875,25
915,71334.19580078125,25
916,71052.99487304688,25
917,71286.64038085938,25
918,71074.66137695312,25
919,71199.71337890625,25
920,70991.36962890625,25
921,71122.34985351562,25
922,70998.77319335938,25
923,71038.31762695312,25
924,71358.798828125,25
925,71121.86791992188,25
926,71021.3193359375,25
927,71160.57055664062,25
928,71258.94213867188,25
929,71295.8994140625,25
930,71174.14526367188,25
931,71298.43530273438,25
932,71366.95043945312,25
933,71171.96826171875,25
934,70938.02905273438,25
935,71013.33544921875,25
936,70983.82421875,25
937,71018.86181640625,25
938,70896.623046875,25
939,71153.255859375,25
940,71195.75805664062,25
941,71325.50732421875,25
942,71733.24096679688,25
943,71414.59838867188,25
944,71399.91040039062,25
945,71590.33056640625,25
946,71274.58203125,25
947,71520.76000976562,25
948,71397.28833007812,25
949,71545.32250976562,25
950,71334.78344726562,25
951,71356.6484375,25
952,71681.451171875,25
953,71529.7197265625,25
954,71385.98828125,25
955,71285.64477539062,25
956,71332.40283203125,25
957,71380.14111328125,25
958,71246.09008789062,25
959,71580.76538085938,25
960,71370.46728515625,25
961,71521.5009765625,25
962,71604.32373046875,25
963,71436.92553710938,25
964,71289.63037109375,25
965,71474.3837890625,25
966,71304.84912109375,25
967,71135.0908203125,25
968,71316.10693359375,25
969,71161.97607421875,25
970,71264.88623046875,25
971,71169.73657226562,25
972,71257.47216796875,25
973,71067.60375976562,25
974,71146.35913085938,25
975,71174.53881835938,25
976,71164.69750976562,25
977,71158.29125976562,25
978,71144.92358398438,25
979,71331.0869140625,25
980,71341.26586914062,25
981,71143.31176757812,25
982,71184.36083984375,25
983,71083.8203125,25
984,71054.3232421875,25
985,71037.86499023438,25
986,71280.76538085938,25
987,71160.80151367188,25
988,71328.3505859375,25
989,71438.76489257812,25
990,71328.2470703125,25
991,71213.1494140625,25
992,71189.54931640625,25
993,71046.201171875,25
994,71260.76318359375,25
995,71082.72045898438,25
996,70953.32373046875,25
997,70882.08544921875,25
998,70858.60498046875,25
999,70778.88891601562,25
1000,70817.1416015625,25
1001,70813.0888671875,25
1002,70928.95458984375,25
1003,70796.4609375,25
1004,70822.37622070312,25
1005,70876.59936523438,25
1006,70699.54077148438,25
1007,70740.3984375,25
1008,70966.18505859375,25
1009,70786.58471679688,25
1010,70864.40698242188,25
1011,71009.826171875,25
1012,70638.80053710938,25
1013,70869.3779296875,25
1014,70934.00830078125,25
1015,70720.37744140625,25
1016,70770.427734375,25
1017,70489.99389648438,25
1018,70807.77465820312,25
1019,70834.64233398438,25
1020,70948.48852539062,25
1021,70679.11450195312,25
1022,70822.77124023438,25
1023,70584.515625,25
1024,70706.32958984375,25
1025,70758.8740234375,25
1026,70674.34228515625,25
1027,70661.50927734375,25
1028,70811.63623046875,25
1029,70813.78442382812,25
1030,70571.01293945312,25
1031,70916.00024414062,25
1032,70605.54956054688,25
1033,70584.8349609375,25
1034,70737.49072265625,25
1035,70634.37182617188,25
1036,70854.26586914062,25
1037,70660.16137695312,25
1038,70427.65112304688,25
1039,70850.89990234375,25
1040,70727.82958984375,25
1041,70811.87231445312,25
1042,70855.36059570312,25
1043,70832.83129882812,25
1044,70830.9267578125,25
1045,71046.8408203125,25
1046,70820.57763671875,25
1047,70717.93310546875,25
1048,70692.08032226562,25
1049,70880.42895507812,25
1050,70644.8701171875,25
1051,70283.21899414062,25
1052,70566.89453125,25
1053,70538.1201171875,25
1054,70674.8642578125,25
1055,70747.8583984375,25
1056,70654.31030273438,25
1057,70616.3701171875,25
1058,70535.27514648438,25
1059,70790.94604492188,25
1060,70449.92138671875,25
1061,70717.48779296875,25
1062,70615.75170898438,25
1063,70428.0458984375,25
1064,70790.072265625,25
1065,70498.33422851562,25
1066,70573.9453125,25
1067,70838.6474609375,25
1068,70747.994140625,25
1069,70454.61303710938,25
1070,70453.330078125,25
1071,70596.49560546875,25
1072,70306.89379882812,25
1073,70573.97216796875,25
1074,70626.64892578125,25
1075,70531.13745117188,25
1076,70596.93896484375,25
1077,70494.4931640625,25
1078,70473.59887695312,25
1079,70538.55493164062,25
1080,70271.53662109375,25
1081,70469.84716796875,25
1082,70330.43798828125,25
1083,70567.51000976562,25
1084,70518.85791015625,25
1085,70503.37231445312,25
1086,70515.52685546875,25
1087,70476.2490234375,25
1088,70615.60375976562,25
1089,70520.01171875,25
1090,70438.88427734375,25
1091,70308.2666015625,25
1092,70480.296875,25
1093,70249.466796875,25
1094,70651.07666015625,25
1095,70360.77587890625,25
1096,70527.77587890625,25
1097,70281.8330078125,25
1098,70525.31567382812,25
1099,70539.97412109375,25
1100,70416.06567382812,25
1101,70458.45947265625,25
1102,70486.181640625,25
1103,70431.8564453125,25
1104,70298.1572265625,25
1105,70497.36181640625,25
1106,70476.98364257812,25
1107,70472.59252929688,25
1108,70486.63818359375,25
1109,70350.43798828125,25
1110,70458.25610351562,25
1111,70396.59765625,25
1112,70617.59448242188,25
1113,70540.61206054688,25
1114,70475.6220703125,25
1115,70491.2890625,25
1116,70343.72875976562,25
1117,70688.638671875,25
1118,70268.49536132812,25
1119,70304.86767578125,25
1120,70340.05859375,25
1121,70307.35034179688,25
1122,70309.88525390625,25
1123,70649.02783203125,25
1124,70498.09643554688,25
1125,70304.5458984375,25
1126,70693.12841796875,25
1127,70578.51220703125,25
1128,70236.39990234375,25
1129,70682.02612304688,25
1130,70353.15771484375,25
1131,70382.81616210938,25
1132,70309.45922851562,25
1133,70167.57885742188,25
1134,70551.17065429688,25
1135,70671.38452148438,25
1136,70323.69018554688,25
1137,70294.1357421875,25
1138,70324.38256835938,25
1139,70419.49829101562,25
1140,70454.79028320312,25
1141,70493.486328125,25
1142,70426.68383789062,25
1143,70441.7021484375,25
1144,70351.19091796875,25
1145,70526.52954101562,25
1146,70333.19067382812,25
1147,70306.77294921875,25
1148,70208.01831054688,25
1149,70428.36596679688,25
1150,70532.57348632812,25
1151,70209.94165039062,25
1152,70473.87109375,25
1153,70469.42626953125,25
1154,70538.88916015625,25
1155,70485.2939453125,25
1156,70465.0712890625,25
1157,70392.38720703125,25
1158,70618.67431640625,25
1159,70689.84252929688,25
1160,70720.11645507812,25
1161,70469.056640625,25
1162,70552.65600585938,25
1163,70462.96948242188,25
1164,70349.94213867188,25
1165,70543.15112304688,25
1166,70567.53295898438,25
1167,70490.61987304688,25
