episode,step,reward
38,16,3160.18017578125
38,17,3280.81982421875
38,18,2787.462890625
38,19,2652.815673828125
38,20,2901.016845703125
38,21,3420.365966796875
38,22,3025.9599609375
38,23,3068.363525390625
38,24,3259.687255859375
38,25,2962.77685546875
39,1,3034.55322265625
39,2,2449.809814453125
39,3,2460.809814453125
39,4,3113.05029296875
39,5,2611.731689453125
39,6,2390.01904296875
39,7,3229.7890625
39,8,2731.037109375
39,9,2390.639892578125
39,10,2611.4404296875
39,11,3314.298828125
39,12,2974.749755859375
39,13,3409.498291015625
39,14,3375.87744140625
39,15,3003.052001953125
39,16,3329.918701171875
39,17,3108.550048828125
39,18,3057.784912109375
39,19,3048.129638671875
39,20,3368.90625
39,21,2883.36669921875
39,22,2909.252685546875
39,23,3292.774169921875
39,24,3070.417724609375
39,25,2958.9423828125
40,1,2978.909423828125
40,2,2710.013671875
40,3,3137.822509765625
40,4,2880.0380859375
40,5,3027.574951171875
40,6,2636.64013671875
40,7,3323.06005859375
40,8,2832.165771484375
40,9,3251.90478515625
40,10,2952.955322265625
40,11,3020.99462890625
40,12,3259.41162109375
40,13,3054.407470703125
40,14,3351.915771484375
40,15,3100.19775390625
40,16,3249.102783203125
40,17,3548.826904296875
40,18,3015.435546875
40,19,2642.44677734375
40,20,2886.9130859375
40,21,3231.80712890625
40,22,3680.743408203125
40,23,3196.499267578125
40,24,3419.938720703125
40,25,2696.654541015625
41,1,2757.96044921875
41,2,2824.663818359375
41,3,2804.635986328125
41,4,2813.08837890625
41,5,2799.021484375
41,6,2915.67529296875
41,7,2821.646240234375
41,8,2793.27685546875
41,9,2752.36328125
41,10,2820.906494140625
41,11,2816.576171875
41,12,2824.8427734375
41,13,2816.558349609375
41,14,2837.6513671875
41,15,2834.93359375
41,16,2808.588134765625
41,17,2843.865478515625
41,18,2855.914794921875
41,19,2795.84765625
41,20,2943.07763671875
41,21,2859.691650390625
41,22,2919.120361328125
41,23,2782.238525390625
41,24,2831.3154296875
41,25,2868.430908203125
42,1,2822.066650390625
42,2,2853.66943359375
42,3,2771.689697265625
42,4,2876.847900390625
42,5,2854.82373046875
42,6,2816.428955078125
42,7,2849.6865234375
42,8,2828.497314453125
42,9,2773.180419921875
42,10,2769.6220703125
42,11,2867.54638671875
42,12,2766.412109375
42,13,2931.199462890625
42,14,2881.56396484375
42,15,2749.78125
42,16,2884.70703125
42,17,2825.255126953125
42,18,2837.654296875
42,19,2812.395263671875
42,20,2886.628662109375
42,21,2863.50634765625
42,22,2814.677001953125
42,23,2860.2587890625
42,24,2862.458740234375
42,25,2964.556884765625
43,1,2815.88671875
43,2,2764.025146484375
43,3,2901.6884765625
43,4,2849.447509765625
43,5,2992.037109375
43,6,2792.66796875
43,7,2867.59716796875
43,8,2834.246826171875
43,9,2804.77294921875
43,10,2940.337646484375
43,11,2815.392333984375
43,12,2821.797607421875
43,13,2952.846923828125
43,14,2925.302490234375
43,15,2914.2646484375
43,16,2805.89306640625
43,17,2888.796875
43,18,2938.746337890625
43,19,2825.74560546875
43,20,2897.001220703125
43,21,2869.49560546875
43,22,2849.801513671875
43,23,2863.103515625
43,24,2849.908447265625
43,25,2925.647705078125
44,1,2882.760986328125
44,2,2778.88671875
44,3,2892.231201171875
44,4,2927.83935546875
44,5,2971.697998046875
44,6,2826.491943359375
44,7,2900.547607421875
44,8,2933.888427734375
44,9,2897.737060546875
44,10,2998.8408203125
44,11,2926.44091796875
44,12,2973.94091796875
44,13,3037.135986328125
44,14,3002.7509765625
44,15,2970.543212890625
44,16,2843.496826171875
44,17,2935.53271484375
44,18,2927.9306640625
44,19,2818.01611328125
44,20,2928.263916015625
44,21,2931.779296875
44,22,2945.122314453125
44,23,2958.03271484375
44,24,2968.354248046875
44,25,2987.149169921875
45,1,2948.219482421875
45,2,2849.824462890625
45,3,2999.12158203125
45,4,3099.23046875
45,5,3095.099365234375
45,6,2942.09521484375
45,7,3080.513916015625
45,8,2912.61669921875
45,9,3065.396728515625
45,10,2967.229736328125
45,11,2992.45703125
45,12,3156.317626953125
45,13,3188.70361328125
45,14,3206.263671875
45,15,3203.743408203125
45,16,2962.244873046875
45,17,2996.525634765625
45,18,3081.877197265625
45,19,2981.195068359375
45,20,3100.409423828125
45,21,3067.70361328125
45,22,3091.106689453125
45,23,3110.77197265625
45,24,2985.45703125
45,25,3112.521484375
46,1,3027.2470703125
46,2,2967.773193359375
46,3,2989.724609375
46,4,3198.2587890625
46,5,3285.473876953125
46,6,3079.916015625
46,7,3131.216552734375
46,8,2996.03173828125
46,9,3130.14794921875
46,10,3114.33984375
46,11,3250.434814453125
46,12,3310.25732421875
46,13,3381.1357421875
46,14,3407.94921875
46,15,3335.2783203125
46,16,3193.892578125
46,17,3126.8662109375
46,18,3180.450927734375
46,19,3016.544921875
46,20,3169.030029296875
46,21,3045.104248046875
46,22,3326.36572265625
46,23,3294.77490234375
46,24,3215.81494140625
46,25,3231.567626953125
47,1,3231.415283203125
47,2,3364.27783203125
47,3,3180.5947265625
47,4,3281.455322265625
47,5,3310.72705078125
47,6,3249.34326171875
47,7,3349.456787109375
47,8,3034.14990234375
47,9,3364.369873046875
47,10,3292.2470703125
47,11,3403.9033203125
47,12,3548.403564453125
47,13,3666.2373046875
47,14,3622.167236328125
47,15,3545.70361328125
47,16,3334.437744140625
47,17,3228.5439453125
47,18,3354.813232421875
47,19,3174.2958984375
47,20,3435.882568359375
47,21,3247.617919921875
47,22,3549.887939453125
47,23,3498.23876953125
47,24,3412.2421875
47,25,3364.52685546875
48,1,3434.631103515625
48,2,3505.238525390625
48,3,3523.28564453125
48,4,3538.5888671875
