episode,total_reward,steps
198,71020.23266601562,25
199,70772.431640625,25
200,71137.36962890625,25
201,71188.794921875,25
202,71240.94384765625,25
203,71222.97973632812,25
204,70690.91821289062,25
205,71228.86303710938,25
206,70913.94360351562,25
207,70924.97534179688,25
208,71177.40014648438,25
209,70950.74584960938,25
210,71379.63598632812,25
211,71112.31005859375,25
212,70934.54614257812,25
213,70943.69848632812,25
214,71101.564453125,25
215,71913.50634765625,25
216,72778.34204101562,25
217,72986.41870117188,25
218,73888.93725585938,25
219,76940.93359375,25
220,76517.77368164062,25
221,76693.33374023438,25
222,76547.88256835938,25
223,76511.6630859375,25
224,75800.30737304688,25
225,76481.09399414062,25
226,77060.166015625,25
227,76367.99072265625,25
228,76603.3740234375,25
229,76591.64770507812,25
230,76054.96264648438,25
231,76553.982421875,25
232,75954.21240234375,25
233,76811.22875976562,25
234,76493.51953125,25
235,77058.25610351562,25
236,76821.41723632812,25
237,76367.00927734375,25
238,76525.01000976562,25
239,76588.93139648438,25
240,76154.06665039062,25
241,76386.0029296875,25
242,76150.78369140625,25
243,75949.62573242188,25
244,76670.33935546875,25
245,76532.80859375,25
246,76723.03515625,25
247,76680.26196289062,25
248,76214.14526367188,25
249,76672.51025390625,25
250,75586.73071289062,25
251,73595.19653320312,25
252,70830.861328125,25
253,70821.61694335938,25
254,70671.95556640625,25
255,71286.92016601562,25
256,71012.26440429688,25
257,71207.18872070312,25
258,71258.70483398438,25
259,71446.88500976562,25
260,71287.302734375,25
261,70990.62329101562,25
262,71140.85986328125,25
263,70985.57543945312,25
264,70783.66528320312,25
265,70943.1728515625,25
266,71046.53735351562,25
267,71029.97900390625,25
268,71093.21435546875,25
269,71000.24145507812,25
270,71100.20458984375,25
271,71091.95239257812,25
272,71113.29736328125,25
273,70823.65869140625,25
274,71038.61352539062,25
275,70898.82763671875,25
276,71218.61499023438,25
277,71092.333984375,25
278,70767.62939453125,25
279,71146.23510742188,25
280,71438.4619140625,25
281,71312.61401367188,25
282,71088.05395507812,25
283,71138.92358398438,25
284,71092.10400390625,25
285,70918.892578125,25
286,70519.16064453125,25
287,71174.34204101562,25
288,71039.39428710938,25
289,71116.80395507812,25
290,71264.2998046875,25
291,71098.27099609375,25
292,71123.4189453125,25
293,71227.82836914062,25
294,71126.3056640625,25
295,71037.52807617188,25
296,70789.48022460938,25
297,71128.32739257812,25
298,70980.08666992188,25
299,70720.22998046875,25
300,70801.83056640625,25
301,70698.72338867188,25
302,71351.0419921875,25
303,70842.90747070312,25
304,70722.23217773438,25
305,70307.03173828125,25
306,70755.41088867188,25
307,71148.392578125,25
308,70563.14404296875,25
309,70819.65893554688,25
310,71094.9814453125,25
311,70484.06811523438,25
312,71295.56005859375,25
313,71102.82348632812,25
314,70562.673828125,25
315,70817.314453125,25
316,71197.35083007812,25
317,70819.248046875,25
318,71059.08984375,25
319,70635.40795898438,25
320,70981.13208007812,25
321,70674.466796875,25
322,70840.43920898438,25
323,71115.60131835938,25
324,70931.78515625,25
325,70804.57470703125,25
326,70732.01196289062,25
327,70691.6435546875,25
328,70480.9599609375,25
329,70709.1396484375,25
330,70597.37231445312,25
331,70852.47314453125,25
332,70744.623046875,25
333,70883.57177734375,25
334,70887.07958984375,25
335,70710.30346679688,25
336,70357.921875,25
337,70768.22314453125,25
338,70449.552734375,25
339,70227.71484375,25
340,71003.5634765625,25
341,70579.25317382812,25
342,71209.51684570312,25
343,70600.60620117188,25
344,71147.39599609375,25
345,70862.6826171875,25
346,70941.75317382812,25
347,70951.03930664062,25
348,70247.5068359375,25
349,70789.54833984375,25
350,70840.431640625,25
351,70566.67919921875,25
352,71029.66748046875,25
353,70807.13061523438,25
354,70407.78686523438,25
355,70952.4189453125,25
356,70704.29125976562,25
357,70431.52270507812,25
358,70920.8134765625,25
359,70535.77270507812,25
360,71106.41333007812,25
361,70767.08862304688,25
362,70757.4150390625,25
363,70952.86010742188,25
364,70908.30249023438,25
365,70477.49291992188,25
366,71297.62866210938,25
367,70658.30541992188,25
368,70876.47094726562,25
369,71087.91284179688,25
370,71105.234375,25
371,70690.79858398438,25
372,70704.53051757812,25
373,71631.53466796875,25
374,72659.22412109375,25
375,75516.42919921875,25
376,76518.70678710938,25
377,76736.66552734375,25
378,77181.1396484375,25
379,76758.3779296875,25
380,76601.64868164062,25
381,76673.1015625,25
382,77072.59448242188,25
383,76849.80517578125,25
384,77114.10766601562,25
385,76843.845703125,25
386,76508.40942382812,25
387,76252.57055664062,25
388,77102.73071289062,25
389,76612.65234375,25
390,76742.12353515625,25
391,76867.6083984375,25
392,76503.6953125,25
393,76466.0458984375,25
394,76600.80541992188,25
395,76192.40600585938,25
396,76431.16528320312,25
397,76263.01586914062,25
398,76204.91723632812,25
399,76398.787109375,25
400,76150.9091796875,25
401,76501.72143554688,25
402,75915.61596679688,25
403,76469.73071289062,25
404,77746.2783203125,25
405,76725.60009765625,25
406,76368.31030273438,25
407,76536.04711914062,25
408,76791.9580078125,25
409,76334.3515625,25
410,76622.90893554688,25
411,76645.05932617188,25
412,76504.93627929688,25
413,76249.55932617188,25
414,76232.98315429688,25
415,76262.84252929688,25
416,76510.34545898438,25
417,76811.51025390625,25
418,76726.23852539062,25
419,76636.0546875,25
420,76176.2626953125,25
421,76543.00317382812,25
422,76336.14428710938,25
423,76469.26611328125,25
424,76331.03344726562,25
425,76896.41015625,25
426,76625.10546875,25
427,76616.833984375,25
428,76631.57250976562,25
429,76629.87719726562,25
430,76501.54248046875,25
431,76397.19897460938,25
432,77372.95190429688,25
433,75532.37548828125,25
434,70928.44287109375,25
435,70951.4423828125,25
436,71197.88598632812,25
437,70871.11865234375,25
438,70533.85717773438,25
439,71200.88525390625,25
440,71480.4716796875,25
441,70803.26147460938,25
442,71083.58081054688,25
443,71208.92578125,25
444,70810.0751953125,25
445,71289.49584960938,25
446,71227.88403320312,25
447,71461.66943359375,25
448,71354.5986328125,25
449,71175.86791992188,25
450,70928.37768554688,25
451,71260.25341796875,25
452,71093.05346679688,25
453,71123.32495117188,25
454,71394.28540039062,25
455,71209.076171875,25
456,71080.416015625,25
457,71198.80517578125,25
458,71316.27197265625,25
459,71151.97265625,25
460,71375.67236328125,25
461,71355.87231445312,25
462,71002.07177734375,25
463,71645.04248046875,25
464,71067.7880859375,25
465,71489.29174804688,25
466,71230.75537109375,25
467,71575.56518554688,25
468,71251.06323242188,25
469,70965.01879882812,25
470,71293.791015625,25
471,71345.41137695312,25
472,71350.72143554688,25
473,71657.5302734375,25
474,71535.75390625,25
475,71200.22143554688,25
476,71249.02709960938,25
477,71507.32763671875,25
478,72000.16284179688,25
479,72203.76293945312,25
480,71928.24780273438,25
481,72138.00659179688,25
482,72246.90112304688,25
483,71734.83374023438,25
484,71840.32788085938,25
485,71555.33178710938,25
486,71151.97192382812,25
487,70634.51538085938,25
488,70718.02392578125,25
489,70944.7060546875,25
490,71030.73266601562,25
491,70918.9189453125,25
492,70537.2177734375,25
493,70803.5078125,25
494,71083.39282226562,25
495,70776.25952148438,25
496,70602.97802734375,25
497,70557.31030273438,25
498,70999.72607421875,25
499,70891.28833007812,25
500,70819.17138671875,25
501,70852.66870117188,25
502,70429.44091796875,25
503,70677.693359375,25
504,70525.79663085938,25
505,70520.78295898438,25
506,71060.95263671875,25
507,71314.51513671875,25
508,70927.42236328125,25
509,70695.73974609375,25
510,71076.94018554688,25
511,70881.3759765625,25
512,70923.70971679688,25
513,71093.3203125,25
514,70642.46484375,25
515,70542.08422851562,25
516,70874.529296875,25
517,70568.58349609375,25
518,70822.52807617188,25
519,70532.47412109375,25
520,70984.7158203125,25
521,70782.39013671875,25
522,70812.396484375,25
523,70732.47534179688,25
524,70879.517578125,25
525,71359.21704101562,25
526,71103.9873046875,25
527,70970.28100585938,25
528,70767.61083984375,25
529,70717.55322265625,25
530,70343.99169921875,25
531,70731.17041015625,25
532,70780.47607421875,25
533,70855.24194335938,25
534,70368.96215820312,25
535,70908.22338867188,25
536,70952.1767578125,25
537,70551.017578125,25
538,70603.52270507812,25
539,70456.06079101562,25
540,70120.6005859375,25
541,70459.41040039062,25
542,70001.73315429688,25
543,69951.95385742188,25
544,70096.13330078125,25
545,69843.50317382812,25
546,70110.66064453125,25
547,69924.44799804688,25
548,69946.41455078125,25
549,70347.1025390625,25
550,69861.65747070312,25
551,69784.94458007812,25
552,70014.81079101562,25
553,70434.73266601562,25
554,70289.0908203125,25
555,69699.27661132812,25
556,69819.9150390625,25
557,70315.13330078125,25
558,69722.19897460938,25
559,70018.32495117188,25
560,70002.49462890625,25
561,70339.56909179688,25
562,70173.6806640625,25
563,70202.13720703125,25
564,69584.48559570312,25
565,70448.31225585938,25
566,70510.18237304688,25
567,69880.32202148438,25
568,69945.86645507812,25
569,69752.9794921875,25
570,69997.88745117188,25
571,69755.05419921875,25
572,70118.87280273438,25
573,70078.34594726562,25
574,70297.94946289062,25
575,69895.81127929688,25
576,69569.20385742188,25
577,70058.7373046875,25
578,70047.70141601562,25
579,69856.00170898438,25
580,70231.63403320312,25
581,70282.7607421875,25
582,69917.49560546875,25
583,70316.99145507812,25
584,69469.09985351562,25
585,70007.59716796875,25
586,70008.34399414062,25
587,70423.9580078125,25
588,69987.16967773438,25
589,70014.1064453125,25
590,69967.85864257812,25
591,69833.67236328125,25
592,70153.58618164062,25
593,69789.20068359375,25
594,69714.08227539062,25
595,70096.19677734375,25
596,69765.27954101562,25
597,70087.70849609375,25
598,70509.732421875,25
599,70022.88452148438,25
600,70417.91796875,25
601,70155.43725585938,25
602,70247.6201171875,25
603,69952.7509765625,25
604,69736.783203125,25
605,70105.3271484375,25
606,69991.96484375,25
607,70070.95190429688,25
608,70290.02368164062,25
609,70628.27734375,25
610,70583.05810546875,25
611,70676.7294921875,25
612,70318.39428710938,25
613,70647.23266601562,25
614,70832.12524414062,25
615,70798.10375976562,25
616,71050.6240234375,25
617,70315.47631835938,25
618,70836.5,25
619,70533.90185546875,25
620,70691.55078125,25
621,70366.73193359375,25
622,70907.93774414062,25
623,70652.62866210938,25
624,70011.07006835938,25
625,70380.87158203125,25
626,70159.32739257812,25
627,70085.32177734375,25
628,70191.92358398438,25
629,70683.54516601562,25
630,70153.14819335938,25
631,70225.12548828125,25
632,70715.25561523438,25
633,71617.6337890625,25
634,71772.11743164062,25
635,71651.6220703125,25
636,71742.44873046875,25
637,72233.07666015625,25
638,71895.90087890625,25
639,72360.09545898438,25
640,72018.78173828125,25
641,72446.64721679688,25
642,72540.23120117188,25
643,72218.97827148438,25
644,72146.9365234375,25
645,72681.15478515625,25
646,72679.37719726562,25
647,72570.9150390625,25
648,73208.63256835938,25
649,71735.51782226562,25
650,71355.45166015625,25
651,71137.39306640625,25
652,71509.31494140625,25
653,71791.00146484375,25
654,70939.04370117188,25
655,71503.39575195312,25
656,71214.806640625,25
657,71895.14868164062,25
658,71335.7939453125,25
659,71127.96435546875,25
660,71559.04858398438,25
661,71313.37255859375,25
662,71665.80053710938,25
663,71771.66430664062,25
664,71196.68676757812,25
665,71410.33544921875,25
666,71686.35034179688,25
667,71486.73852539062,25
668,71262.6533203125,25
669,71572.068359375,25
670,71631.45922851562,25
671,71529.80834960938,25
672,71607.28759765625,25
673,71357.3935546875,25
674,71785.42724609375,25
675,71562.86157226562,25
676,71017.66821289062,25
677,71928.783203125,25
678,71592.97729492188,25
679,71361.421875,25
680,71992.86328125,25
681,71629.453125,25
682,71543.5322265625,25
683,71907.38256835938,25
684,71205.19677734375,25
685,71337.97973632812,25
686,71708.29760742188,25
687,71355.74047851562,25
688,71146.25805664062,25
689,71566.15625,25
690,71083.19384765625,25
691,71024.54272460938,25
692,71481.556640625,25
693,71368.85913085938,25
694,71263.09692382812,25
695,71472.83935546875,25
696,71848.22534179688,25
697,72038.33056640625,25
698,71390.1025390625,25
699,71169.994140625,25
700,71348.44384765625,25
701,71734.52368164062,25
702,71526.14331054688,25
703,71334.30859375,25
704,71335.83544921875,25
705,71326.47583007812,25
706,71562.14770507812,25
707,71478.93774414062,25
708,71790.96557617188,25
709,71590.76538085938,25
710,71637.23364257812,25
711,71459.85180664062,25
712,71456.37060546875,25
713,71381.6884765625,25
714,71431.291015625,25
715,71777.86352539062,25
716,71725.37890625,25
717,71619.35107421875,25
718,70768.60864257812,25
719,71280.48461914062,25
720,70983.73266601562,25
721,71296.05834960938,25
722,71558.27392578125,25
723,71662.529296875,25
724,71567.07763671875,25
725,71261.23657226562,25
726,71235.29858398438,25
727,71251.85034179688,25
728,71654.04248046875,25
729,71456.53247070312,25
730,71600.92993164062,25
731,71751.31494140625,25
732,71794.96630859375,25
733,71745.30297851562,25
734,71436.88940429688,25
735,72063.765625,25
736,71601.92456054688,25
737,71982.48657226562,25
738,71336.25610351562,25
739,71699.00952148438,25
740,71505.1982421875,25
741,71766.11328125,25
742,71781.92553710938,25
743,72158.10791015625,25
744,72243.31567382812,25
745,71708.6875,25
746,71976.7626953125,25
747,71679.19873046875,25
748,71699.94506835938,25
749,71895.49755859375,25
750,72114.83349609375,25
751,71793.98779296875,25
752,71706.12744140625,25
753,71410.3896484375,25
754,71227.626953125,25
755,71630.76440429688,25
756,71135.58154296875,25
757,71112.57153320312,25
758,71533.19213867188,25
759,71100.71728515625,25
760,71050.42578125,25
761,71094.48681640625,25
762,70829.919921875,25
763,71645.71752929688,25
764,70733.1640625,25
765,71137.3291015625,25
766,71003.91845703125,25
767,71212.3115234375,25
768,71774.29565429688,25
769,71395.90234375,25
770,71853.98706054688,25
771,71764.36376953125,25
772,71179.74780273438,25
773,71964.79663085938,25
774,69675.41870117188,25
775,68374.09765625,25
776,66415.66333007812,25
777,66165.63671875,25
778,66084.611328125,25
779,66457.62060546875,25
780,65668.27490234375,25
781,65996.5888671875,25
782,66163.68872070312,25
783,65969.27685546875,25
784,66331.27172851562,25
785,65945.8154296875,25
786,66144.33056640625,25
787,66463.5244140625,25
788,66200.26684570312,25
789,65823.390625,25
790,66184.84497070312,25
791,65771.4599609375,25
792,66820.42895507812,25
793,66189.72973632812,25
794,66201.39624023438,25
795,66022.70654296875,25
796,66373.2275390625,25
797,66097.54931640625,25
798,66610.7919921875,25
799,66144.92114257812,25
800,66143.65258789062,25
801,66528.8359375,25
802,65897.76342773438,25
803,66049.69262695312,25
804,66412.09692382812,25
805,66208.615234375,25
806,65651.56811523438,25
807,66109.13525390625,25
808,66352.36596679688,25
809,66476.70068359375,25
810,65849.49462890625,25
811,66332.41333007812,25
812,66313.7255859375,25
813,65958.6767578125,25
814,66003.89916992188,25
815,65872.9384765625,25
816,65688.19580078125,25
817,66092.13110351562,25
818,66062.80053710938,25
819,65918.60888671875,25
820,65717.541015625,25
821,65499.59716796875,25
822,65772.63891601562,25
823,65585.20849609375,25
824,65525.196533203125,25
825,65649.26147460938,25
826,65891.27319335938,25
827,65442.26953125,25
828,65927.34350585938,25
829,65572.00805664062,25
830,66110.984375,25
831,65999.49047851562,25
832,65866.271484375,25
833,65696.267578125,25
834,65410.942138671875,25
835,65413.83251953125,25
836,65641.13330078125,25
837,66015.17431640625,25
838,65662.69604492188,25
839,65357.914306640625,25
840,65939.26806640625,25
841,65679.6728515625,25
842,65836.390625,25
843,65493.770751953125,25
844,65809.9765625,25
845,65631.28662109375,25
846,65970.36108398438,25
847,65996.57299804688,25
848,65932.00341796875,25
849,65857.64135742188,25
850,65983.55395507812,25
851,65727.36791992188,25
852,65560.40380859375,25
853,66216.4208984375,25
854,65300.2734375,25
855,65425.69091796875,25
856,65395.446533203125,25
857,66080.630859375,25
858,65641.22705078125,25
859,65775.53686523438,25
860,66092.515625,25
861,66307.95654296875,25
862,65604.47387695312,25
863,65803.57275390625,25
864,65958.44775390625,25
865,66081.6767578125,25
866,65556.83251953125,25
867,65930.12866210938,25
868,66062.03735351562,25
869,65754.85888671875,25
870,65857.20849609375,25
871,65793.05004882812,25
872,66000.912109375,25
873,66255.27905273438,25
874,66230.36181640625,25
875,66202.751953125,25
876,65875.76879882812,25
877,66057.89697265625,25
878,65937.111328125,25
879,65946.48486328125,25
880,66427.97509765625,25
881,66096.43090820312,25
882,66003.82592773438,25
883,66063.23779296875,25
884,66018.205078125,25
885,65975.65844726562,25
886,65832.53198242188,25
887,65883.17309570312,25
888,66143.23754882812,25
889,65482.70166015625,25
890,65907.77709960938,25
891,66394.28393554688,25
892,65875.73120117188,25
893,65566.5859375,25
894,65885.51489257812,25
895,66222.11840820312,25
896,66122.30493164062,25
897,65392.6669921875,25
898,65675.11962890625,25
899,65866.11401367188,25
900,65600.44995117188,25
901,65984.48291015625,25
902,65860.77709960938,25
903,65460.76171875,25
904,65769.10864257812,25
905,66233.82348632812,25
906,66045.32690429688,25
907,66019.20727539062,25
908,66117.74584960938,25
909,66363.81567382812,25
910,66581.10498046875,25
911,66319.15551757812,25
912,66489.05029296875,25
913,65632.22387695312,25
914,66090.6962890625,25
915,66402.83959960938,25
916,65762.0693359375,25
917,66269.34301757812,25
918,65869.75854492188,25
919,65979.06713867188,25
920,65609.83618164062,25
921,66053.69311523438,25
922,65771.166015625,25
923,65741.06713867188,25
924,66362.32861328125,25
925,65826.81225585938,25
926,65715.43579101562,25
927,66065.51220703125,25
928,65999.0048828125,25
929,66168.24536132812,25
930,66115.11889648438,25
931,66229.26928710938,25
932,66446.99658203125,25
933,65995.5595703125,25
934,65588.31713867188,25
935,65799.29370117188,25
936,65707.07348632812,25
937,65954.80151367188,25
938,65565.91723632812,25
939,66055.25708007812,25
940,65815.76708984375,25
941,65943.29467773438,25
942,66654.58984375,25
943,65857.44482421875,25
944,65875.55297851562,25
945,66171.39916992188,25
946,65666.09008789062,25
947,66096.32470703125,25
948,66011.01806640625,25
949,66145.34545898438,25
950,65826.46215820312,25
951,65778.5703125,25
952,66333.15576171875,25
953,66096.63403320312,25
954,65878.447265625,25
955,65757.89721679688,25
956,65663.0693359375,25
957,65785.0078125,25
958,65399.15380859375,25
959,66187.40844726562,25
960,65779.99267578125,25
961,66057.4296875,25
962,66322.86401367188,25
963,65953.70776367188,25
964,65734.80541992188,25
965,66012.15014648438,25
966,65687.24829101562,25
967,65680.54248046875,25
968,66094.1279296875,25
969,65961.791015625,25
970,66131.1787109375,25
971,65936.65161132812,25
972,66160.107421875,25
973,65850.90209960938,25
974,66021.38159179688,25
975,65874.51904296875,25
976,65986.70092773438,25
977,65962.896484375,25
978,65945.7412109375,25
979,66362.42016601562,25
980,66820.89624023438,25
981,66849.166015625,25
982,67028.14697265625,25
983,66809.09448242188,25
984,66701.63134765625,25
985,66752.50854492188,25
986,67251.767578125,25
987,66858.89965820312,25
988,67111.822265625,25
989,67377.41723632812,25
990,67295.921875,25
991,66827.65795898438,25
992,66936.25512695312,25
993,66657.30444335938,25
994,66985.09448242188,25
995,66818.07080078125,25
996,66803.39672851562,25
997,67005.58959960938,25
998,66943.4296875,25
999,66880.0537109375,25
1000,66746.90673828125,25
1001,67015.43920898438,25
1002,67128.07788085938,25
1003,66905.2041015625,25
1004,66921.62841796875,25
1005,67040.87915039062,25
1006,66584.08056640625,25
1007,66799.02954101562,25
1008,67124.63842773438,25
1009,66862.70727539062,25
1010,67021.087890625,25
1011,67129.57641601562,25
1012,66467.17993164062,25
1013,67113.67163085938,25
1014,67147.97802734375,25
1015,66768.25561523438,25
1016,66797.10717773438,25
1017,66468.81591796875,25
1018,66998.92309570312,25
1019,66868.55981445312,25
1020,67260.11767578125,25
1021,66801.72045898438,25
1022,66924.24267578125,25
1023,66515.41748046875,25
1024,66800.55883789062,25
1025,66947.4931640625,25
1026,66714.173828125,25
1027,66483.25903320312,25
1028,67019.40185546875,25
1029,66974.21264648438,25
1030,66396.45947265625,25
1031,67112.875,25
1032,66545.97021484375,25
1033,66361.24633789062,25
1034,66728.46655273438,25
1035,66659.73095703125,25
1036,66865.96850585938,25
1037,66691.00659179688,25
1038,66265.43798828125,25
1039,67102.47192382812,25
1040,66856.56640625,25
1041,67003.95776367188,25
1042,67130.76879882812,25
1043,66982.90747070312,25
1044,66988.4814453125,25
1045,67292.45849609375,25
1046,66998.97900390625,25
1047,66857.87548828125,25
1048,66816.18237304688,25
1049,66818.16381835938,25
1050,66978.98974609375,25
1051,66214.19360351562,25
1052,66962.16674804688,25
1053,66821.45385742188,25
1054,67031.92602539062,25
1055,66990.8583984375,25
1056,66906.62646484375,25
1057,66694.08764648438,25
1058,66814.54174804688,25
1059,67167.1142578125,25
1060,66610.23681640625,25
1061,67152.46435546875,25
1062,66844.63452148438,25
1063,66520.0478515625,25
1064,67077.23583984375,25
1065,66580.26879882812,25
1066,66871.2880859375,25
1067,67357.00390625,25
1068,67126.23046875,25
1069,66679.27734375,25
1070,66626.07543945312,25
1071,66896.30224609375,25
1072,66400.39086914062,25
1073,66735.64379882812,25
1074,67024.83935546875,25
1075,67066.44165039062,25
1076,67196.17236328125,25
1077,66989.24584960938,25
1078,66916.34619140625,25
1079,66985.02978515625,25
1080,66593.22241210938,25
1081,66939.36450195312,25
1082,66785.69873046875,25
1083,66967.91748046875,25
1084,66827.19506835938,25
1085,67024.56713867188,25
1086,67027.45727539062,25
1087,66934.73461914062,25
1088,67220.46923828125,25
1089,66963.50903320312,25
1090,66971.12768554688,25
1091,66631.92309570312,25
1092,66837.02612304688,25
1093,66631.93920898438,25
1094,67115.14379882812,25
1095,66672.63891601562,25
1096,67200.6083984375,25
1097,66680.32104492188,25
1098,67088.47729492188,25
1099,67004.63940429688,25
1100,66815.85205078125,25
1101,66834.146484375,25
1102,66910.65942382812,25
1103,66904.17993164062,25
1104,66607.5146484375,25
1105,66891.68286132812,25
1106,66951.24243164062,25
1107,67018.04418945312,25
1108,66842.54931640625,25
1109,66986.58935546875,25
1110,66895.77905273438,25
1111,66848.7958984375,25
1112,67130.82641601562,25
1113,66966.150390625,25
1114,66799.73071289062,25
1115,67036.87133789062,25
1116,66703.18505859375,25
1117,67158.53857421875,25
1118,66595.25268554688,25
1119,66656.63916015625,25
1120,66552.61474609375,25
1121,66683.52172851562,25
1122,66670.44384765625,25
1123,67222.45703125,25
1124,66991.79345703125,25
1125,66579.390625,25
1126,67302.01708984375,25
1127,67220.69262695312,25
1128,66342.7451171875,25
1129,67192.8671875,25
1130,66784.67163085938,25
1131,66752.97045898438,25
1132,66684.44116210938,25
1133,66461.07470703125,25
1134,66952.56762695312,25
1135,67236.90991210938,25
1136,66440.26806640625,25
1137,66516.15844726562,25
1138,66466.25439453125,25
1139,66588.65673828125,25
1140,66696.30834960938,25
1141,66840.55590820312,25
1142,66739.29809570312,25
1143,66742.07299804688,25
1144,66643.130859375,25
1145,66732.34399414062,25
1146,66581.38232421875,25
1147,66593.68432617188,25
1148,66201.54833984375,25
1149,66720.8740234375,25
1150,66891.46850585938,25
1151,66159.87329101562,25
1152,66787.34521484375,25
1153,66804.48193359375,25
1154,66828.73193359375,25
1155,66740.18798828125,25
1156,66737.28662109375,25
1157,66661.1513671875,25
1158,66961.62426757812,25
1159,67134.4345703125,25
1160,67216.68676757812,25
1161,66798.31030273438,25
1162,66964.0546875,25
1163,66772.34228515625,25
1164,66627.51416015625,25
1165,66867.72802734375,25
